road,roadName,vulnerableUserAccidents
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1211330856,Nieuwe Steen,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7033562,Bollelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_40160032,Nieuwe Parklaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_232962298,Molenwerf,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_137474764,Javastraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_41476131,Admiraalsweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7603311,Lewestraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7076095,Hekellaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_447071281,Oranjelaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1388777274,Vleutenseweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7033566,Naarderstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_197857596,Frieswijkstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_540391221,Weeresteinstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7109460,Molenpad,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_8098488,Nachtegaallaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6903021,Mellesingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_27424811,Veenderweg,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6678144,Sluiskade Zuidzijde,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6652372,Kuipersdijk,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_160424272,Burgemeester Jamessingel,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7390407,Vuurlijn,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7226548,Julianalaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6453875,Asserstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1068258476,Zeverijnstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7571740,Oudelandstraat,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_261421765,Aramislaan,2
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6535129,Rondweg-Noord,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6514300,Binnenweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6813154,Salomonszegel,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6823831,Harenbergweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_711660071,Haardstedelaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1231578783,Provincialeweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_740662888,Jaagweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7040486,Diemerpolderweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_546385685,Huis te Landelaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7460634,Willem de Zwijgerlaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_139866976,Delftselaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7518113,Tjalklaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7347337,Kuringen,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6771392,Geleenbeeklaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6737634,Grupellostraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7124531,Dorpstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_835838888,Stuurboordswal,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6869248,Nieuwe Rijksweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6598296,Heijermansstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1154268001,Coen Moulijnweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_857580315,Diamantlaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6473635,Slingerweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_889383671,Abraham Kuypersingel,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6440924,Bootmansweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1211334409,Berkmergouw,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1417319154,Vuursteen,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7406631,Groningenlaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_804620845,Bijlmerdreef,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_130889829,Admiraal de Ruytersingel,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1429759562,Doctor Lelylaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_891047296,Starrenburglaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_694359234,Copernicusplein,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_26521998,Noordweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_141261393,Het Kleine Loo,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_691259607,Linker Rottekade,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7180552,Heikantweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6942857,Oude Litherweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_355697997,Spik,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6746607,Mijnspoorweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1148319119,Texelstroomlaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_830006863,Hessenweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_738911572,Oldenzaalsestraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7053708,Utrechtsestraatweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_694321713,Jan Hendrikstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6500272,Zwartewaterallee,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6959794,Nieuweweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_546398664,Haagweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6710943,Columbusweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7281820,Oost-Vlisterdijk,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7417646,Hoofdstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_961115857,Pastoriestraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6880344,Amsterdamseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6881525,Schelmseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_548673657,Wijnand Zeeuwstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_477837369,van Geenstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7030791,Larenseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_859640716,Kennemergaardeweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_73069503,Lageweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6592629,Jaagweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1026450700,Veluweplein,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_109983535,Noordweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_495199196,Laan op Zuid,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1377576232,Jonker Fransstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6451351,Hoofdweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6382643,Hoofdweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6438754,Prinsesseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6386565,Woldweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_781655032,Zwarteweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6355840,Hoofdstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_98866153,Harste,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6481968,Sigerswâld,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_375232731,Kruisstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_922552329,Hammerweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6662810,Palthestraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1353355955,Hugo de Grootstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1427659548,Provincialeweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6650097,Euregioweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6784164,Silvoldseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_815248358,Oldenzaalsestraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_796654551,Putterweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_756954008,Biltstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6974207,Slaperdijk,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6623987,Monnet-Nes,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1349245398,Stationsplein,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6592630,Jaagweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_61499666,Douwe Brouwerweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6597918,Kepplerstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7413385,Broekweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6580504,Keern,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7374999,Parnassusweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_13857642,Karspeldreef,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_443943232,Wibautstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7051446,Hoogoorddreef,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7051758,Burgemeester Stramanweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7042841,Waddenweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7374752,Parnassusweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_938576021,Almeloplein,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_133495893,Arnold Spoelplein,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7442648,Hogerop,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_37825107,Vijf Meilaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7568103,Pijle Tuinenweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_129481648,Troelstrakade,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7473907,Bezuidenhoutseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_140460773,Dierenselaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7490394,Loevesteinlaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_128134076,Poeldijkseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_547757924,Bezuidenhoutseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_335337590,Kneuterdijk,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_193110331,Lammenschansweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_44747522,Buitenhof,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7491284,Driebergenstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7430884,Hoogewaard,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_66324188,Schiedamseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_572129218,van Beethovensingel,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_48228797,Argonautenweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_907536043,Margrietsingel,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_60676653,Prins Alexanderlaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7290002,Veerweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_59973790,Boszoom,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7518834,Schiedamseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_174168357,Spinozaweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7555761,Westdijk,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7288927,Rondweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7554459,Floris de Vijfdelaan,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_1332455041,Binnendijk,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7518612,Fortunaweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7579111,Rijksstraatweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_131301772,Warande,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_574451413,Laan van Bol'Es,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_532401975,Ringbaan West,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_7630110,Nieuwstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_746433862,Brugweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_243987327,Liniestraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_731997641,Dommelbergenweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_138620382,Oostkapelseweg,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_210073163,Willemstraat,1
http://www.semanticweb.org/nicol/ontologies/2025/9/traffic/instance/road_6940740,Joost van den Vondellaan,1
