id,naam,dgl_loc,lengte,wegtype,meetgeg,ref_begin,ref_eind,ref_loc,length_km,geometry_wkt,sensor_uri,sensor_type,centroid_lon,centroid_lat
4123,0121hrl1147ra0,RWS01_MONIBAS_0121hrl1147ra0,493.0,H,4,12367,12368,12369,0.493959033212044,"LINESTRING (5.730810860733687 52.02238967884313, 5.730787002054923 52.02239100391922, 5.73005370205419 52.02241670391925, 5.729305402053439 52.02243060391921, 5.728443902052575 52.0224369039193, 5.727599502051726 52.022427303919294, 5.726715402050841 52.0223953039193, 5.725861402049984 52.02235010391927, 5.725116402049233 52.0223008039193, 5.724392902048507 52.02223830391925, 5.72364311530627 52.022158674590095)",sensor:meetvak_791,MeasurementSection,5.727223892782376,52.0223666822316
4122,0151hrl0480ra1,RWS01_MONIBAS_0151hrl0480ra1,590.0,H,4,12364,12365,12366,0.5908176971036175,"LINESTRING (4.350592635557225 51.875285599056696, 4.3500177 51.8752235, 4.3485472 51.8750107, 4.3481045 51.8750138, 4.3471635 51.8748731, 4.3465062 51.8747613, 4.3455667 51.8746039, 4.3447935 51.8744411, 4.3438185 51.8742167, 4.3429392 51.8739962, 4.342483 51.8738675, 4.342380362112077 51.87383870909182)",sensor:meetvak_792,MeasurementSection,4.346464882768285,51.87468418581619
4121,0120vwf1286ra0,RWS01_MONIBAS_0120vwf1286ra0,586.0,H,4,12361,12362,12363,0.5868513145538422,"LINESTRING (5.928382489367825 52.01534538575114, 5.9281154 52.0153886, 5.9275091 52.015477, 5.9270611 52.0155403, 5.9266951 52.0156094, 5.9264254 52.0156837, 5.926149 52.0157742, 5.925994 52.0158322, 5.9258018 52.015916, 5.9256197 52.0160079, 5.9254486 52.0161075, 5.9252894 52.0162142, 5.9251428 52.0163276, 5.9250454 52.016411, 5.9249087 52.0165387, 5.9247964 52.0166665, 5.9246945 52.0167971, 5.9246134 52.0169207, 5.9245248 52.0170682, 5.9244303 52.01724, 5.9243044 52.0175083, 5.9242286 52.0177079, 5.9240984 52.0180486, 5.9240022 52.0183586, 5.9239192 52.0186384, 5.9238626 52.0189042, 5.9238173 52.019148, 5.923814164245552 52.01916913412587)",sensor:meetvak_793,MeasurementSection,5.92555957175048,52.01664594505428
4120,0010vwn0075ra0,RWS01_MONIBAS_0010vwn0075ra0,581.0,H,4,12358,12359,12360,0.5816346668496851,"LINESTRING (4.997300448019494 52.33457153223718, 4.9969695 52.3346683, 4.9963829 52.3348472, 4.9955775 52.3351115, 4.9948139 52.3353796, 4.9933627 52.3359023, 4.9921952 52.336361, 4.9905954 52.3369631, 4.990010174941954 52.337269438101146)",sensor:meetvak_794,MeasurementSection,4.993624558052206,52.3358415418651
4119,0161hrr0325ra1,RWS01_MONIBAS_0161hrr0325ra1,622.0,H,4,12355,12356,12357,0.6229797173086793,"LINESTRING (4.630158079255953 51.81683878563108, 4.6302115 51.816782, 4.6305934 51.8164137, 4.6310886 51.8160077, 4.6313578 51.8158085, 4.631715 51.8155664, 4.6320879 51.8153268, 4.6324906 51.8150912, 4.6329274 51.8148452, 4.6334329 51.8145793, 4.6339696 51.8143128, 4.6345375 51.8140498, 4.6353143 51.8137104, 4.6358177 51.8135172, 4.636452 51.8132778, 4.636822491579989 51.81314706068731)",sensor:meetvak_795,MeasurementSection,4.633352457000578,51.81475915753817
4118,0071hrl1982ra1,RWS01_MONIBAS_0071hrl1982ra1,568.0,H,4,12352,12353,12354,0.5682924071074852,"LINESTRING (6.578259443794676 53.20706003693199, 6.5782216 53.2070389, 6.5781567 53.2070026, 6.5780817 53.2069699, 6.5779919 53.2069366, 6.5779266 53.2069196, 6.5777031 53.2068736, 6.5760379 53.2065793, 6.5759564 53.2065646, 6.5748391 53.2063638, 6.5747359 53.206344, 6.5746744 53.2063283, 6.5746209 53.2063096, 6.5745608 53.2062804, 6.5744968 53.2062541, 6.5744248 53.2062411, 6.5740917 53.206183, 6.5739702 53.2061595, 6.5738334 53.2061331, 6.5737477 53.2060884, 6.5737704 53.2060443, 6.5738086 53.2059621, 6.5739512 53.2057215, 6.5740014 53.2056438, 6.5740663 53.2055372, 6.5738484 53.205489, 6.5736996 53.2054545, 6.5734393 53.2054073, 6.5732317 53.20536, 6.5727031 53.2052031, 6.5731655 53.2052841, 6.5737892 53.2054037, 6.573873837595891 53.20541970113753)",sensor:meetvak_796,MeasurementSection,6.574955626723922,53.20610291601034
4117,0071hrl1970ra0,RWS01_MONIBAS_0071hrl1970ra0,329.0,H,4,12349,12350,12351,0.32924370364898564,"LINESTRING (6.561372701535226 53.20260643595155, 6.5610306 53.2025383, 6.5599176 53.2023137, 6.5589656 53.2021219, 6.5583761 53.2020247, 6.5573885 53.2018252, 6.5568622 53.2017132, 6.55669627669625 53.201677124919996)",sensor:meetvak_797,MeasurementSection,6.5590339705038545,53.20214409544316
4116,0301hrl0248ra0,RWS01_MONIBAS_0301hrl0248ra0,1335.0,H,4,12346,12347,12348,1.3356030832746821,"LINESTRING (5.565600949521854 52.16879180968346, 5.5656904 52.1677563, 5.5657193 52.1674141, 5.5658045 52.1663891, 5.5658332 52.1660445, 5.565852 52.1658272, 5.5658655 52.1657108, 5.5658833 52.1656241, 5.5659069 52.1654858, 5.5659296 52.1652869, 5.5659376 52.1651257, 5.5659294 52.1645666, 5.5659051 52.1642937, 5.5659042 52.1640179, 5.565927 52.1637306, 5.5659782 52.1630996, 5.5659818 52.1629423, 5.5659461 52.1627989, 5.5659315 52.1626734, 5.5659111 52.1625041, 5.5658635 52.1622064, 5.5658286 52.1620027, 5.5657726 52.1617258, 5.5652303 52.1590582, 5.5649806 52.1578411, 5.5649377 52.1576352, 5.564775423694247 52.15684093498515)",sensor:meetvak_798,MeasurementSection,5.565604041595473,52.16279176097353
4115,0271hrl0987rb0,RWS01_MONIBAS_0271hrl0987rb0,189.0,H,4,12343,12344,12345,0.18900760899001362,"LINESTRING (5.244181801575506 52.23761270405896, 5.243831701575131 52.23701790405859, 5.243479001574755 52.236451904058285, 5.243179926461695 52.23602980423846)",sensor:meetvak_799,MeasurementSection,5.243694801620901,52.23681226484158
4114,0121hrr0898ra0,RWS01_MONIBAS_0121hrr0898ra0,486.0,H,4,12340,12341,12342,0.4869199153786125,"LINESTRING (5.528885739181441 52.043653169166504, 5.52967500185398 52.043509203936274, 5.530814901855121 52.043324103936136, 5.532189701856492 52.04314140393598, 5.533300801857604 52.04304270393591, 5.533861101858164 52.04299520393589, 5.53433760185864 52.042974703935876, 5.535434901859738 52.04291310393582, 5.535855813427094 52.0428991840713)",sensor:meetvak_800,MeasurementSection,5.532360439937922,52.04318168571456
4113,0151hrr0942ra0,RWS01_MONIBAS_0151hrr0942ra0,457.0,H,4,12337,12338,12339,0.45765927124819505,"LINESTRING (4.931193569427655 51.83968627277876, 4.9315571 51.8397808, 4.9325216 51.8400524, 4.93321 51.8402677, 4.9341431 51.8405744, 4.9353076 51.8409915, 4.9361805 51.8413273, 4.93700142450754 51.841666552976)",sensor:meetvak_801,MeasurementSection,4.934121071554654,51.84060697873922
5777,0161hrl0647ra0,RWS01_MONIBAS_0161hrl0647ra0,600.0,H,4,17329,17330,17331,0.6009599287526921,"LINESTRING (4.738983800050674 51.55190380056134, 4.738922 51.5521282, 4.7386735 51.5528853, 4.7381385 51.55432, 4.7377898 51.55513, 4.7374545 51.5559067, 4.736852084955045 51.55713592257163)",sensor:meetvak_802,MeasurementSection,4.737994486911077,51.55455062572778
4112,4341hrl0061ra0,RWS01_MONIBAS_4341hrl0061ra0,425.0,H,4,12334,12335,12336,0.42500000028600887,"LINESTRING (4.472320196822944 52.126097332913204, 4.471932688265167 52.126425640806985, 4.471494913644712 52.12681299701626, 4.471058203495197 52.127224449162505, 4.470390037402873 52.12789856006507, 4.469815036226787 52.12848903210267, 4.469042993015278 52.129280827478944, 4.469001326580415 52.12932283656363)",sensor:meetvak_803,MeasurementSection,4.470632765932553,52.12768048471937
4111,0040vwf0697ra0,RWS01_MONIBAS_0040vwf0697ra0,622.0,H,4,12331,12332,12333,0.622309050286361,"LINESTRING (4.373465195977982 51.92550379309897, 4.373754560147365 51.92552767438004, 4.374320020001 51.92556912837084, 4.374682016397156 51.92559241897162, 4.3750297651961 51.925612284168075, 4.375351815043377 51.925628938325275, 4.377091418321483 51.925712863449895, 4.377799573775937 51.925752696214644, 4.378305898064519 51.92578381363477, 4.37902820318188 51.925834995583436, 4.379549012644718 51.925874613968446, 4.380125503785503 51.925921838849824, 4.381144922314682 51.9260091154194, 4.38140080864211 51.92603136020995, 4.382447883845825 51.926146337959715)",sensor:meetvak_804,MeasurementSection,4.377959352894889,51.92578916044528
4110,0021hrr0769ra0,RWS01_MONIBAS_0021hrr0769ra0,410.0,H,4,12328,12329,12330,0.41096579632522245,"LINESTRING (5.12164373240272 51.95746991838484, 5.122959801441984 51.956248003887026, 5.123591801442599 51.95575890388671, 5.124253601443243 51.955293103886405, 5.125043901444015 51.95477650388606, 5.125356749247056 51.95458856500788)",sensor:meetvak_805,MeasurementSection,5.123439793442069,51.95595112011009
4109,0011hrr0899ra0,RWS01_MONIBAS_0011hrr0899ra0,597.0,H,4,12325,12326,12327,0.5979681116442314,"LINESTRING (6.05280440189226 52.19939385987024, 6.0529107 52.1994188, 6.0541958 52.1997122, 6.0546802 52.1998232, 6.0575276 52.2004545, 6.0586347 52.2006539, 6.061047143553173 52.201187716592074)",sensor:meetvak_806,MeasurementSection,6.0569233272442276,52.20030231679622
4108,0021hrr1715ra0,RWS01_MONIBAS_0021hrr1715ra0,357.0,H,4,12322,12323,12324,0.35799465167237515,"LINESTRING (5.509132944549822 51.389366349829544, 5.510463645089256 51.38625802185443)",sensor:meetvak_807,MeasurementSection,5.509798294819539,51.387812185841995
4107,0590vwh0506ra0,RWS01_MONIBAS_0590vwh0506ra0,226.0,H,4,12319,12320,12321,0.22654363527497054,"LINESTRING (4.389188023011682 51.70089935222249, 4.388796700690424 51.70076370372354, 4.388547200690168 51.70069020372349, 4.388308100689924 51.700627703723434, 4.388024400689633 51.70056710372342, 4.387653100689257 51.70050340372339, 4.387413600689014 51.700473203723305, 4.38714180068874 51.70045010372332, 4.386809600688404 51.70043740372331, 4.38649500068809 51.7004410037233, 4.386216100687806 51.7004541037233, 4.386055449148301 51.7004683327706)",sensor:meetvak_808,MeasurementSection,4.387637904026082,51.70056431162723
4106,0151hrl1608ra0,RWS01_MONIBAS_0151hrl1608ra0,468.0,H,4,12316,12317,12318,0.4682141782814887,"LINESTRING (5.848309664753173 51.894604153967286, 5.8481157 51.8945885, 5.8472425 51.8945331, 5.8440643 51.8943854, 5.841530240842865 51.89426493376649)",sensor:meetvak_809,MeasurementSection,5.844920448053701,51.89442615798633
4105,0091hrl0102ra0,RWS01_MONIBAS_0091hrl0102ra0,444.0,H,4,12313,12314,12315,0.44492699294609944,"LINESTRING (4.955298501289334 52.30231220409996, 4.95540070128944 52.302347104099994, 4.956003401290051 52.302553004100105, 4.956629601290688 52.30277480410024, 4.956703701290763 52.30280110410027, 4.95716260129123 52.302973304100334, 4.957469301291542 52.30309340410046, 4.957656701291733 52.30316960410048, 4.957834701291915 52.30324350410053, 4.958190101292277 52.303393304100574, 4.95845550129255 52.303509104100684, 4.958958001293061 52.30373750410078, 4.959459901293573 52.30396560410093, 4.959913301294037 52.30416870410103, 4.960143301294273 52.30427020410115, 4.960253701294383 52.304319004101146, 4.960596001294733 52.304465004101225, 4.960727803162055 52.30452068434304)",sensor:meetvak_810,MeasurementSection,4.95803284785459,52.30336676521837
4104,0651hrr0220ra0,RWS01_MONIBAS_0651hrr0220ra0,394.0,H,4,12310,12311,12312,0.3941024510068818,"LINESTRING (5.114892671798041 51.544383263788575, 5.1132336 51.5431271, 5.1125707 51.5426308, 5.111280778874881 51.54164897671284)",sensor:meetvak_811,MeasurementSection,5.1130860631008215,51.54301699109994
4103,0150vwn0579ra0,RWS01_MONIBAS_0150vwn0579ra0,689.0,H,4,12307,12308,12309,0.6896225983618113,"LINESTRING (4.490497044007449 51.86431001021066, 4.4879984 51.8639409, 4.486537 51.86374, 4.4853535 51.8635525, 4.483372 51.8632278, 4.4819463 51.8630178, 4.4817064 51.8629824, 4.480759204878049 51.86287715609756)",sensor:meetvak_812,MeasurementSection,4.485629217169433,51.863584155453665
4102,0021hrr0823ra0,RWS01_MONIBAS_0021hrr0823ra0,625.0,H,4,12304,12305,12306,0.625298424658911,"LINESTRING (5.172095301252861 51.921295281805854, 5.1729055 51.9204821, 5.1741954 51.9190751, 5.175288 51.917783, 5.1757516 51.9171607, 5.1758753 51.9169992, 5.17636148232712 51.91633844872302)",sensor:meetvak_813,MeasurementSection,5.174299552042339,51.918877728066484
4101,0271hrr0182ra0,RWS01_MONIBAS_0271hrr0182ra0,490.0,H,4,12301,12302,12303,0.4908258893132846,"LINESTRING (4.884810201190147 51.68862750371712, 4.884822901190171 51.688873403717295, 4.884857501190226 51.68928580371757, 4.88489270119029 51.68992090371796, 4.884871401190288 51.690344103718225, 4.885357601190847 51.69185980371924, 4.885434501190937 51.69211800371941, 4.88570390119125 51.69298780371994)",sensor:meetvak_814,MeasurementSection,4.885126129438212,51.69083037577044
4100,3251hrr0221ra0,RWS01_MONIBAS_3251hrr0221ra0,491.0,H,4,12298,12299,12300,0.4911299603769114,"LINESTRING (5.912085160189718 51.95691720749148, 5.913244302235703 51.956853803873926, 5.915281002237738 51.95674530387378, 5.916276102238736 51.95669220387374, 5.919203374677155 51.956536281690646)",sensor:meetvak_815,MeasurementSection,5.915644229945202,51.956726050118604
4099,0201hrl0416ra0,RWS01_MONIBAS_0201hrl0416ra0,614.0,H,4,12295,12296,12297,0.6140958255495752,"LINESTRING (4.605607243467746 51.97372997308624, 4.604191800921288 51.97305360389871, 4.602627200919681 51.97233780389823, 4.601923600918959 51.97202760389802, 4.601461000918483 51.9718246038979, 4.600060300917046 51.97124740389753, 4.598974900915933 51.97081290389723, 4.598305030902454 51.97055338051603)",sensor:meetvak_816,MeasurementSection,4.601979465882058,51.972087960403805
4098,0671hrr0652ra0,RWS01_MONIBAS_0671hrr0652ra0,3143.0,H,4,12292,12293,12294,3.143602280994269,"LINESTRING (6.078909851584287 51.39423155015169, 6.0791788 51.3942573, 6.0797683 51.3943113, 6.0803201 51.3943502, 6.0811696 51.3944025, 6.0824942 51.3944558, 6.0831257 51.3944653, 6.0839225 51.3944649, 6.08471 51.3944464, 6.0865832 51.3943848, 6.0895556 51.3942712, 6.09123 51.3942, 6.0962712 51.3940339, 6.1084728 51.3935592, 6.1091137 51.3935342, 6.1110407 51.393462, 6.1133859 51.3933874, 6.1143406 51.3933572, 6.1154388 51.3933279, 6.1173625 51.3933312, 6.119261 51.3933396, 6.1214797 51.3933746, 6.1236918 51.3934397, 6.123999856700189 51.39345325636465)",sensor:meetvak_817,MeasurementSection,6.101451013783434,51.393849088825775
4097,0501hrl0973ra0,RWS01_MONIBAS_0501hrl0973ra0,263.0,H,4,12289,12290,12291,0.2637845040302282,"LINESTRING (5.473601082462841 51.497143136655446, 5.473539401776993 51.49710980358558, 5.473341501776788 51.49701160358553, 5.473156501776598 51.49692790358546, 5.472967301776403 51.4968482035854, 5.472683201776112 51.496738003585335, 5.472384001775805 51.49663710358531, 5.472092001775506 51.49655590358527, 5.471795701775204 51.4964799035852, 5.471234201774636 51.49637380358514, 5.470912701774306 51.496331003585134, 5.470578401773968 51.49629980358512, 5.47029310177368 51.496282103585116, 5.470140426482217 51.49627818608581)",sensor:meetvak_818,MeasurementSection,5.471904558477091,51.49657811444239
5881,0271hrr0314ra0,RWS01_MONIBAS_0271hrr0314ra0,1199.0,H,4,17641,17642,17643,1.1992776301966133,"LINESTRING (4.931143984922106 51.7987472899968, 4.9314433 51.8002919, 4.9315163 51.8006791, 4.9315391 51.8007876, 4.9315802 51.8009402, 4.9316241 51.8011058, 4.9317053 51.8014108, 4.9317894 51.8016772, 4.931894 51.8019834, 4.9320571 51.8024203, 4.9322163 51.8028231, 4.932342 51.8031089, 4.9325403 51.803533, 4.9333196 51.8052191, 4.933476 51.8055569, 4.9335598 51.8057377, 4.93516878954363 51.809211296577324)",sensor:meetvak_819,MeasurementSection,4.9329063600362115,51.80406328039498
5776,0041hrr0125ra0,RWS01_MONIBAS_0041hrr0125ra0,560.0,H,4,17326,17327,17328,0.560115616832942,"LINESTRING (4.709772740854938 52.276546109385144, 4.704364086696598 52.27276001264155)",sensor:meetvak_820,MeasurementSection,4.707068413775769,52.274653061013346
4096,0281hrl1085ra0,RWS01_MONIBAS_0281hrl1085ra0,769.0,H,4,12286,12287,12288,0.7690399849692694,"LINESTRING (6.207253057436601 52.61339261915835, 6.207185002546572 52.61016210425498, 6.207124302546491 52.609270004254505, 6.207020002546372 52.6085500042541, 6.206720002546042 52.607300004253375, 6.206500002545812 52.60669000425306, 6.206434563997158 52.60651748492152)",sensor:meetvak_821,MeasurementSection,6.207054538874533,52.609921610014275
4095,0201hrl0183ra0,RWS01_MONIBAS_0201hrl0183ra0,416.0,H,4,12283,12284,12285,0.41678913482283597,"LINESTRING (4.29257913443442 51.92156349289208, 4.2910838 51.9217624, 4.2881133 51.9221478, 4.2871705 51.9222678, 4.286650732167898 51.92233561195066)",sensor:meetvak_822,MeasurementSection,4.289615245582954,51.92195194431029
4094,0051hrr0044ra0,RWS01_MONIBAS_0051hrr0044ra0,588.0,H,4,12280,12281,12282,0.5880129944999415,"LINESTRING (4.733541304602339 52.322741831405864, 4.733833001069087 52.32596680411445, 4.734021945388885 52.32801840782904)",sensor:meetvak_823,MeasurementSection,4.733780601141537,52.325380213067206
4093,0021hrr1253ra0,RWS01_MONIBAS_0021hrr1253ra0,500.0,H,4,12277,12278,12279,0.5000170281026297,"LINESTRING (5.313254429936082 51.62821288674741, 5.313657901620498 51.627005703673724, 5.314762512845611 51.62381759236728)",sensor:meetvak_824,MeasurementSection,5.314003668009415,51.62601360477183
4092,0011hrl1137ra0,RWS01_MONIBAS_0011hrl1137ra0,659.0,H,4,12274,12275,12276,0.6591656929840894,"LINESTRING (6.3138198851898 52.24306661597959, 6.3105847 52.2430825, 6.3061362 52.243117, 6.304169618467255 52.2431329457482)",sensor:meetvak_825,MeasurementSection,6.308994730260416,52.2430964447497
4091,0021hrl2703ra0,RWS01_MONIBAS_0021hrl2703ra0,2659.0,H,4,12271,12272,12273,2.6598607996222774,"LINESTRING (5.722160300989022 50.76966958593495, 5.7226491 50.7700249, 5.7234054 50.7705868, 5.7239142 50.7710053, 5.7245481 50.7715521, 5.7251098 50.7720752, 5.7256419 50.7726094, 5.726158 50.7731698, 5.7267349 50.7738612, 5.7269421 50.7741329, 5.7273652 50.7746967, 5.727829 50.7754226, 5.7280654 50.7758287, 5.728367 50.7763685, 5.7286896 50.7770621, 5.728944 50.7776651, 5.7292262 50.7784765, 5.7294991 50.7794828, 5.7296516 50.7803704, 5.72971 50.7808574, 5.7297572 50.781514, 5.7297621 50.7823107, 5.7297523 50.7826041, 5.7297098 50.7830659, 5.7296502 50.7835335, 5.7295668 50.7841259, 5.7294611 50.7846537, 5.7292165 50.7855629, 5.728807 50.7868505, 5.7281332 50.7885767, 5.7275039 50.7900287, 5.7273422 50.7904082, 5.7271922 50.7907537, 5.726607164484092 50.792127310538554)",sensor:meetvak_826,MeasurementSection,5.727623390739311,50.78018082687725
4090,0161hrr0668ra0,RWS01_MONIBAS_0161hrr0668ra0,327.0,H,4,12268,12269,12270,0.32706555600465037,"LINESTRING (4.741999701038599 51.53235840361448, 4.74253020103907 51.53096540361357, 4.7429029010394 51.52998690361292, 4.74308352570252 51.52949735827873)",sensor:meetvak_827,MeasurementSection,4.742543714335815,51.53092866852529
4089,0061hrr0576ra0,RWS01_MONIBAS_0061hrr0576ra0,408.0,H,4,12265,12266,12267,0.40806124687376405,"LINESTRING (5.300038396060259 52.38173932404444, 5.300252301637488 52.381842004144225, 5.301288901638539 52.38231000414441, 5.30239240163966 52.38278400414474, 5.303725901641012 52.38333130414504, 5.30486540164217 52.38378040414529, 5.3049703473613 52.38382086616628)",sensor:meetvak_828,MeasurementSection,5.302492485120093,52.38280802047643
4088,0041hrr0583ra0,RWS01_MONIBAS_0041hrr0583ra0,476.0,H,4,12262,12263,12264,0.47604594832519964,"LINESTRING (4.340238052924633 51.9708871852153, 4.340348000656212 51.97074630389541, 4.340576700656428 51.97044250389526, 4.340799700656634 51.97013880389508, 4.341020100656837 51.96982990389487, 4.341254000657054 51.96950900389468, 4.341472100657254 51.969188703894474, 4.341684400657451 51.96888040389426, 4.34190880065766 51.96855490389409, 4.34210600065784 51.96824720389388, 4.342309800658028 51.967938703893644, 4.34259640065829 51.96745960389341, 4.342793600658469 51.96713900389321, 4.342914742005221 51.96694264078891)",sensor:meetvak_829,MeasurementSection,4.341615469314921,51.9689413932629
4087,0021hrr1242ra0,RWS01_MONIBAS_0021hrr1242ra0,597.0,H,4,12259,12260,12261,0.5978861190225969,"LINESTRING (5.310707699286088 51.63794981064466, 5.3107157 51.6378526, 5.3107884 51.6371941, 5.3110361 51.6356637, 5.3112403 51.6347395, 5.3115368 51.6336705, 5.3115447 51.633642, 5.3116371 51.6333374, 5.311853863833975 51.63262812470717)",sensor:meetvak_830,MeasurementSection,5.311181531765537,51.6352680188402
4086,0041hrr0096ra1,RWS01_MONIBAS_0041hrr0096ra1,551.0,H,4,12256,12257,12258,0.5515066653302552,"LINESTRING (4.738386547706219 52.296466098874525, 4.73754 52.29588, 4.7368639 52.2953983, 4.7360091 52.2948025, 4.7353234 52.2945196, 4.7347877 52.2942077, 4.7345096 52.2940572, 4.7340868 52.2938624, 4.7337649 52.2937249, 4.7332288 52.2935214, 4.732358926227899 52.29323324143124)",sensor:meetvak_831,MeasurementSection,4.735465812613274,52.294671722073645
4085,0091hrr0290ra0,RWS01_MONIBAS_0091hrr0290ra0,468.0,H,4,12253,12254,12255,0.4683267784740087,"LINESTRING (4.842355105377201 52.30493305044471, 4.8408106 52.3051084, 4.8404792 52.3051428, 4.8395798 52.3052445, 4.8389143 52.30532, 4.8382545 52.3053839, 4.8375759 52.3054938, 4.8361811 52.305712, 4.835649577281118 52.305817877888444)",sensor:meetvak_832,MeasurementSection,4.83899588193596,52.30533090552195
4084,0280vwx0270ra1,RWS01_MONIBAS_0280vwx0270ra1,304.0,H,4,12250,12251,12252,0.3045330193681597,"LINESTRING (5.424968024319768 52.17217531784623, 5.4252975 52.1724613, 5.4254485 52.1726035, 5.4256399 52.1727589, 5.4258124 52.1728697, 5.4259877 52.1729573, 5.426332 52.1731015, 5.4266208 52.1732066, 5.4269953 52.1732967, 5.4274334 52.1733582, 5.4279327 52.1733897, 5.4285764 52.1734017, 5.42863994318536 52.17340128571658)",sensor:meetvak_833,MeasurementSection,5.426703082417306,52.17305975673216
4083,3481hrl0011ra1,RWS01_MONIBAS_3481hrl0011ra1,1830.0,H,4,12247,12248,12249,1.8305249278911777,"LINESTRING (5.991509681487976 51.98750051045117, 5.9911018 51.987246, 5.9902057 51.9867261, 5.9894191 51.9862922, 5.988309 51.9857176, 5.987172 51.9851547, 5.9859706 51.9846123, 5.9844152 51.983964, 5.9835157 51.9836144, 5.9822349 51.9831572, 5.9819009 51.9830567, 5.9816788 51.9830051, 5.9814042 51.9829718, 5.9811236 51.9829639, 5.9809617 51.9829724, 5.980624 51.9830112, 5.9800888 51.9831107, 5.9798624 51.9832018, 5.9794406 51.983293, 5.9791595 51.9833412, 5.9789388 51.9833557, 5.9786087 51.9833627, 5.9783861 51.983354, 5.9778884 51.9832816, 5.9775546 51.9832014, 5.9772476 51.9831751, 5.9769411 51.9831431, 5.976692 51.9831379, 5.9764987 51.9831499, 5.9762138 51.9831896, 5.9757573 51.9832895, 5.974566 51.9835625, 5.9735898 51.9837996, 5.9729835 51.9839503, 5.97229 51.9841266, 5.9716192 51.984292, 5.9710328 51.9844385, 5.9698289 51.9847149, 5.969037 51.984941, 5.9683752 51.985135, 5.968129211489041 51.98520731788856)",sensor:meetvak_834,MeasurementSection,5.980053953307065,51.98433102516604
4082,0071hrl0329ra0,RWS01_MONIBAS_0071hrl0329ra0,388.0,H,4,12244,12245,12246,0.3888482914922727,"LINESTRING (5.037135188031246 52.659496497456225, 5.037329601387603 52.65900140430635, 5.037422101387682 52.65872420430616, 5.037670901387893 52.65791000430571, 5.037818701388012 52.65729020430533, 5.037867901388045 52.65698070430517, 5.037966401388109 52.656234304304725, 5.037979501388118 52.65614730430469, 5.037984111182822 52.656046164612206)",sensor:meetvak_835,MeasurementSection,5.037648253967149,52.65779273188654
4081,0291hrr0151ra0,RWS01_MONIBAS_0291hrr0151ra0,660.0,H,4,12241,12242,12243,0.660724215985758,"LINESTRING (4.494505474500555 51.8202455449105, 4.494563900803193 51.82026720380139, 4.49502860080367 51.82046470380155, 4.49549330080415 51.82067760380166, 4.495870800804539 51.82085960380176, 4.496310600804991 51.82105970380189, 4.496928800805628 51.8213315038021, 4.497381000806093 51.82152640380221, 4.497791700806513 51.82170330380232, 4.498003300806735 51.82179570380238, 4.49823150080697 51.82191110380245, 4.498505300807252 51.82204700380254, 4.499256300808029 51.82245730380282, 4.499910500808707 51.822826703803074, 4.50004960080885 51.8229092038031, 4.500193100809001 51.82299790380318, 4.50037630080919 51.82310960380324, 4.50054960080937 51.8232075038033, 4.500782300809611 51.823340603803395, 4.501297200810145 51.82364050380361, 4.501913167531012 51.82399479512161)",sensor:meetvak_836,MeasurementSection,4.498258352165586,51.82202360034865
5775,0021hrl0352ra0,RWS01_MONIBAS_0021hrl0352ra0,424.0,H,4,17323,17324,17325,0.42401397213498093,"LINESTRING (4.94013466433408 52.29554661003011, 4.939587201273339 52.29618050409637, 4.938470301272282 52.297491604097154, 4.937228893824351 52.2989153896812)",sensor:meetvak_837,MeasurementSection,4.938684759611119,52.29723357577361
4080,0011hrr0574ra0,RWS01_MONIBAS_0011hrr0574ra0,600.0,H,4,12238,12239,12240,0.6009400892070286,"LINESTRING (5.610022902143076 52.169523169745624, 5.610961101939997 52.16959990401219, 5.615373001944427 52.16999200401234, 5.61713040194619 52.17015980401242, 5.618709277524205 52.17032473983496)",sensor:meetvak_838,MeasurementSection,5.614367536090522,52.169908532024195
4079,0501hrr1691ra1,RWS01_MONIBAS_0501hrr1691ra1,669.0,H,4,12235,12236,12237,0.6695689525746392,"LINESTRING (5.817915163870016 52.018723001853225, 5.818141402142367 52.01910690391515, 5.818425002142668 52.01959910391547, 5.818730402142996 52.02026860391586, 5.819097002143403 52.02150520391662, 5.819228402143552 52.02212730391697, 5.819314602143657 52.022596703917294, 5.819380702143739 52.02315750391767, 5.81930590214368 52.02360850391795, 5.819281802143665 52.02385690391808, 5.819285802143688 52.02447910391846, 5.819271102143675 52.02452610391849, 5.81923350214364 52.02456660391851, 5.819167802143575 52.02459790391856, 5.819163896338784 52.02459835987164)",sensor:meetvak_839,MeasurementSection,5.818938474448661,52.02161339588457
4078,0151hrl0401ra0,RWS01_MONIBAS_0151hrl0401ra0,475.0,H,4,12232,12233,12234,0.4754075478097572,"LINESTRING (4.258525000569428 51.886946303841704, 4.258524700569429 51.88701230384179, 4.25855260056947 51.88724220384192, 4.25859150056952 51.88745490384206, 4.258693500569646 51.88788530384233, 4.258798100569775 51.88828100384258, 4.258969700569973 51.88873710384289, 4.259107900570127 51.88905470384307, 4.259267200570304 51.889362503843266, 4.259538300570603 51.88980360384356, 4.259748000570832 51.890149203843784, 4.259934800571039 51.890505603844, 4.260073600571196 51.89081090384421, 4.260167200571303 51.89105320384437, 4.26017425425486 51.8910767489812)",sensor:meetvak_840,MeasurementSection,4.259221084253013,51.88905541221897
