id,externalId,validatedOn,rvvCode,status,textSigns,side,roadName,roadType,roadNumber,roadSectionId,nwbVersion,countyName,countyCode,townName,imageUrl,firstSeenOn,lastSeenOn,placedOn,removedOn,longitude,latitude,geometry_wkt
00009275-74b0-4ec1-ac81-456fded3cf42,,,J8,PLACED,[ ],W,Esweg,,,441477006.0,2024-03-01,Westerveld,GM1701,Dwingeloo,https://wegkenmerken.ndw.nu/api/images/1cf35038-ffa8-403d-a30b-f336d96c457b,2016-03-31,2022-05-23,,,6.362480778936,52.829872573843,POINT (6.362481 52.829873)
0009cf37-643f-4856-a75f-e07a49f62e81,,,J8,PLACED,[ ],Z,Gortelseweg,,,380361001.0,2024-03-01,Epe,GM0232,Emst,https://wegkenmerken.ndw.nu/api/images/890374a3-363b-4797-8ebe-6fa05dd81f13,2016-07-25,2022-06-04,,,5.9036565556017,52.310476661681,POINT (5.903657 52.310477)
000c5e15-be7e-4f69-99eb-05b421e937e7,,,J8,PLACED,[ ],W,Berkenrijs,,,130270001.0,2024-03-01,Voorne aan Zee,GM1992,Rockanje,https://wegkenmerken.ndw.nu/api/images/0a593956-6c82-425e-a9da-dba61a376c70,2017-05-22,2022-07-19,,,4.0811329126821,51.898344026247,POINT (4.081133 51.898344)
00203a55-9447-408d-a1d7-d8690c157b89,,,J8,PLACED,[ ],W,Heerenstraat,,,362050010.0,2024-03-01,Meerssen,GM0938,Moorveld,https://wegkenmerken.ndw.nu/api/images/d098a590-3fd8-4b34-8b17-dbbe10092a3b,2020-04-20,2022-03-20,,,5.7614366945137,50.916169767472,POINT (5.761437 50.91617)
002533aa-329a-4513-9d4a-7cc7c4789a84,,,J8,PLACED,[ ],W,Oude-Dijk,,,482609002.0,2024-03-01,Het Hogeland,GM1966,Uithuizen,https://wegkenmerken.ndw.nu/api/images/e7362536-87f7-4e3b-8ec0-88972bc1f5e4,2020-05-19,2022-06-13,,,6.6847939976635,53.420328577737,POINT (6.684794 53.420329)
00266c65-ee12-49ab-a98e-6071f33afa7c,,,J8,PLACED,[ ],Z,Stoombootweg,,,423380002.0,2024-03-01,Olst-Wijhe,GM1773,Wijhe,https://wegkenmerken.ndw.nu/api/images/34c44e20-9095-4830-a12b-d421a809831c,2020-07-18,2022-07-11,,,6.221396336185,52.396929653824,POINT (6.221396 52.39693)
0026829c-6eea-41d8-91dc-0a78ce7b7b24,,,J8,PLACED,[ ],W,Klaverkampsweg,,,425411001.0,2024-03-01,Dalfsen,GM0148,Dalfsen,https://wegkenmerken.ndw.nu/api/images/a9b8872e-df1c-40ad-80e6-26a34b88d02a,2016-05-11,2022-04-28,,,6.2416659505243,52.537563535702,POINT (6.241666 52.537564)
002d99d3-8172-4224-8d33-1d64c02b86c4,,,J8,PLACED,[ ],W,Aldebaranplein,,,242383194.0,2024-03-01,Amsterdam,GM0363,Amsterdam,https://wegkenmerken.ndw.nu/api/images/71809f57-f250-4ad1-a23e-ba6a9c774678,2016-07-27,2022-05-31,,,4.8926741107433,52.412044332633,POINT (4.892674 52.412044)
0030d21e-efb3-4d7e-a39e-017e66131989,,,J8,PLACED,[ ],O,Maatkampsweg,,,485364002.0,2024-03-01,Almelo,GM0141,Bornerbroek,https://wegkenmerken.ndw.nu/api/images/3d002b46-cae2-408d-bc41-366af7f1720c,2016-10-31,2022-11-14,,,6.6839543004105,52.322337215936,POINT (6.683954 52.322337)
00316a7f-c50b-4300-97c1-cd1706d5d812,,,J8,PLACED,[ ],W,Slochterdiep,,,600939991.0,2024-03-01,Groningen,GM0014,Lageland GN,https://wegkenmerken.ndw.nu/api/images/15a9ae21-dd06-485e-839b-d98b74c536b1,2016-09-28,2022-09-19,,,6.6629433893271,53.235657156665,POINT (6.662943 53.235657)
0031dc5b-2bfd-44b0-a5d5-41f74e1bfaaf,,,J8,PLACED,[ ],Z,Mozartstraat,,,373274013.0,2024-03-01,Overbetuwe,GM1734,Elst,https://wegkenmerken.ndw.nu/api/images/45606f68-4422-4ce1-8957-6f9dc49aa206,2016-03-01,2022-02-03,,,5.8490806992356,51.924936167239,POINT (5.849081 51.924936)
003979e2-1c76-46dd-984f-66b9d2bdba7f,,,J8,PLACED,[ ],Z,Waningeweg,,,600218923.0,2024-03-01,Dronten,GM0303,Dronten,https://wegkenmerken.ndw.nu/api/images/5dacaa8f-f260-4983-aab2-ea118accea23,2016-02-29,2022-02-11,,,5.8514158203643,52.521498763202,POINT (5.851416 52.521499)
003b728a-b4ec-42eb-b92f-37dfdabab82d,,,J8,PLACED,[ ],O,Waterdelweg,,,352205001.0,2024-03-01,Boekel,GM0755,Boekel,https://wegkenmerken.ndw.nu/api/images/41da0c12-7bb3-42e0-aba3-2321b96844ac,2016-05-10,2022-04-24,,,5.6962683523652,51.614886200515,POINT (5.696268 51.614886)
003e3a6f-bdb1-49d0-a8d8-af1344c168b3,,,J8,PLACED,[ ],N,van Diemerbroeckstraat,,,374255058.0,2024-03-01,Nijmegen,GM0268,Nijmegen,https://wegkenmerken.ndw.nu/api/images/60ddeacb-5c0e-4b96-a448-57abe858adf9,2017-06-30,2022-09-13,,,5.8519061502199,51.83923670611,POINT (5.851906 51.839237)
0058cc23-99ef-4242-b741-f1fdea30a999,,,J8,PLACED,[ ],N,Albertus van Daatselaarstraat,,,460441035.0,2024-03-01,De Wolden,GM1690,Kerkenveld,https://wegkenmerken.ndw.nu/api/images/9def3128-b406-4ff2-b034-9690d4fd8e2f,2016-04-01,2022-03-03,,,6.5019990326792,52.670457222803,POINT (6.501999 52.670457)
005a1fd1-e317-48a1-aab9-e1414e8a28d3,,,J8,PLACED,[ ],Z,Vloedmolenweg,,,357112007.0,2024-03-01,Weert,GM0988,Stramproy,https://wegkenmerken.ndw.nu/api/images/89548740-0598-42c1-bbde-a8bf74e39cd0,2020-07-13,2022-07-06,,,5.7241566852185,51.197361361264,POINT (5.724157 51.197361)
0069d257-712c-440a-87c8-f6828fc50142,,,J8,PLACED,[ ],W,Dokter Kerssemakersstraat,,,600814011.0,2024-03-01,Geldrop-Mierlo,GM1771,Mierlo,https://wegkenmerken.ndw.nu/api/images/74b03edc-cc13-4a61-abf4-52371b051c1f,2016-10-07,2022-11-04,,,5.6267132891242,51.439543797907,POINT (5.626713 51.439544)
0072b6ce-b9c7-471f-b4a7-74f6fa31bc5c,,,J8,PLACED,[ ],O,Kokmeeuwenweg,,,363143005.0,2024-03-01,Asten,GM0743,Heusden,https://wegkenmerken.ndw.nu/api/images/eb0fb93d-1f37-449a-b0e4-d12ff5f7c9d0,2016-05-04,2022-03-23,,,5.775257201701,51.337419317671,POINT (5.775257 51.337419)
0078f98f-aba0-42f5-8fae-a7e521e2ce3a,,,J8,PLACED,[ ],W,Hoevesteeg,,,600216527.0,2024-03-01,Brummen,GM0213,Tonden,https://wegkenmerken.ndw.nu/api/images/b270ee68-f96e-4630-96c6-7bbd84ed05a2,2016-04-18,2022-02-26,,,6.1068418256021,52.131625846412,POINT (6.106842 52.131626)
007b116f-a9ff-4e56-8ac5-66826e63179a,,,J8,PLACED,[ ],Z,Sint Jansgildestraat,,,420272004.0,2024-03-01,Montferland,GM1955,Beek,https://wegkenmerken.ndw.nu/api/images/8b11bce7-29e0-4835-afc3-84caf10f2ba7,2016-05-09,2022-05-16,,,6.1932485676678,51.912732134588,POINT (6.193249 51.912732)
009d848b-8247-4aa0-b7fd-b1e670d1018b,,,J8,PLACED,[ ],ZZO,Gasthuisdijk,,,408458005.0,2024-03-01,Steenwijkerland,GM1708,Wanneperveen,https://wegkenmerken.ndw.nu/api/images/67f206f7-5160-4930-97f1-c47e34403716,2016-10-06,2023-12-11,,,6.1207809376823,52.738163910337,POINT (6.120781 52.738164)
00b0d278-d2d2-4d89-b940-17fe4939a5e3,,,J8,PLACED,[ ],Z,3e Nijeveense Kerkweg,,,415461001.0,2024-03-01,Meppel,GM0119,Nijeveen,https://wegkenmerken.ndw.nu/api/images/c3a588c6-7be1-4b53-8102-48e8b08516b5,2017-05-09,2022-05-19,,,6.170855161865,52.751672204021,POINT (6.170855 52.751672)
00b510de-c7d3-4b7a-8f00-4daf66a7f557,,,J8,PLACED,[ ],Z,Keijenborgseweg,,,434295001.0,2024-03-01,Bronckhorst,GM1876,Zelhem,https://wegkenmerken.ndw.nu/api/images/3ca6334d-7d66-4891-aaca-99398d907450,2016-10-18,2022-05-06,,,6.2919553561835,52.015443683561,POINT (6.291955 52.015444)
00b6b210-9d7f-480d-9e7b-fca7b940689b,,,J8,PLACED,"[ { ""type"": ""VRIJ"", ""text"": ""drempels"" } ]",Z,Reggersweg,,,421440001.0,2024-03-01,Staphorst,GM0180,Staphorst,https://wegkenmerken.ndw.nu/api/images/aad790a4-5d27-420e-8bb8-c87d9cecf4da,2016-06-08,2022-07-05,,,6.2111844745399,52.662130006387,POINT (6.211184 52.66213)
00c871a1-6c0b-4cf7-8786-d0ec5f4485f2,,,J8,PLACED,[ ],N,Zanddijk,,,209239005.0,2024-03-01,Dordrecht,GM0505,Dordrecht,https://wegkenmerken.ndw.nu/api/images/278d3bce-26a1-4469-b170-2f7e1a82541b,2016-03-03,2022-05-09,,,4.6565141208112,51.765986038492,POINT (4.656514 51.765986)
00cc4fb3-688f-4f50-bade-79dd7257261a,,,J8,PLACED,[ ],Z,Ravelstraat,,,400261001.0,2024-03-01,Berg en Dal,GM1945,Millingen aan de Rijn,https://wegkenmerken.ndw.nu/api/images/9c377163-58d0-4e65-9258-a248226ed393,2019-10-30,2022-03-16,,,6.0446695630446,51.862022464523,POINT (6.04467 51.862022)
00d46dbf-8e33-49b9-a78d-8b70f28abbfa,,,J8,PLACED,[ ],O,Lange Wateringkade,,,600714406.0,2024-03-01,Westland,GM1783,Kwintsheul,https://wegkenmerken.ndw.nu/api/images/538c163f-f641-4f61-887d-89e028c71c09,2016-01-18,2022-02-16,,,4.2661473138909,52.010880059887,POINT (4.266147 52.01088)
00d5697f-eb2d-49f5-b840-c32c35797589,,,J8,PLACED,[ ],O,Snoeymansweg,,,507382002.0,2024-03-01,Tubbergen,GM0183,Haarle,https://wegkenmerken.ndw.nu/api/images/497f34ae-0b32-4a82-9d83-cf9879d46a30,2016-12-02,2022-10-24,,,6.8408383135494,52.402672174424,POINT (6.840838 52.402672)
00d8691e-1144-45e5-8f04-c2ffe93eb5d8,,,J8,PLACED,[ ],Z,Jhr. de la Courtweg,,,290178003.0,2024-03-01,Oirschot,GM0823,Oost West en Middelbeers,https://wegkenmerken.ndw.nu/api/images/8e630b1f-f6c9-481a-93ee-e3f400671af5,2016-10-03,2022-10-10,,,5.2477427887426,51.492308624426,POINT (5.247743 51.492309)
00d8c285-1fa1-4df9-9673-8fa6d10ca9fb,,,J8,PLACED,[ ],W,Huisdijk,,,372387007.0,2024-03-01,Elburg,GM0230,Doornspijk,https://wegkenmerken.ndw.nu/api/images/dca83b51-a346-4500-8b56-034b5daa1ccb,2022-06-27,2024-02-19,,,5.8449994778189,52.429230607608,POINT (5.844999 52.429231)
00d9fdfa-7c34-4314-9dab-ee6762cc38b9,,,J8,PLACED,[ ],Z,Sluitappel,,,,,Meierijstad,GM1948,Sint-Oedenrode,https://wegkenmerken.ndw.nu/api/images/3969c1c2-2a8b-42ae-8dd8-d4f330471db0,2016-09-30,2022-05-13,,,5.4760874922861,51.57115042248,POINT (5.476087 51.57115)
00ea8d48-da03-41f8-9c64-272044a24268,552F677E-9FB4-419E-80D9-DA0B74375E1A,,J8,PLACED,[ ],O,van Koetsveldlaan,,,183245017.0,2025-08-01,Hoeksche Waard,GM1963,Westmaas,https://wegkenmerken.ndw.nu/api/images/bdf49ef2-5416-4bba-b9d6-f7509d3f37b1,2016-11-10,2025-08-21,,,4.472040505543928,51.788355038501855,POINT (4.472041 51.788355)
00ed7543-7778-4dbe-aa5b-2abcdb227c09,,,J8,PLACED,[ ],N,Haverkampstegge,,,498276003.0,2024-03-01,Winterswijk,GM0294,Winterswijk Kotten,https://wegkenmerken.ndw.nu/api/images/95c2686f-cfce-48db-b8d6-39e36add94c6,2016-05-25,2022-05-19,,,6.7604171648071,51.931347906317,POINT (6.760417 51.931348)
00ef63bb-b3d0-42b0-bf24-008789528fc8,,,J8,PLACED,[ ],Z,Schaapskuil,,,287151012.0,2024-03-01,Bladel,GM1728,Bladel,https://wegkenmerken.ndw.nu/api/images/6f42bdcd-6852-4094-9e78-4468c874ffdd,2016-10-24,2022-10-25,,,5.2249158578465,51.37237879771,POINT (5.224916 51.372379)
00fb9ece-bc1d-4897-aeca-40c68ca93a05,,,J8,PLACED,[ ],W,Willem de Zwijgerstraat,,,372275028.0,2024-03-01,Overbetuwe,GM1734,Elst,https://wegkenmerken.ndw.nu/api/images/9cab84fb-41f9-4ddc-b414-71f8c84cd7cd,2016-03-01,2022-02-03,,,5.8409837934923,51.926001164771,POINT (5.840984 51.926001)
01044149-ea2b-40f4-862f-79ed416a0a84,,,J8,PLACED,[ ],W,Hardeweg,,,386185002.0,2024-03-01,Venray,GM0984,Venray,,2022-10-12,2022-10-12,,,5.9420113446698,51.520940677152,POINT (5.942011 51.520941)
010e6c38-3eed-404e-8ed6-57e3f09ca2d0,,,J8,PLACED,[ ],N,Zuidweg,,,600710474.0,2024-03-01,Reimerswaal,GM0703,Krabbendijke,https://wegkenmerken.ndw.nu/api/images/003b98b2-d0c3-470f-89ab-142e8ac1a167,2016-12-13,2022-02-24,,,4.1099355804827,51.423402624381,POINT (4.109936 51.423403)
0129e22d-3fc1-4f20-9efb-687d3c0c5a44,,,J8,PLACED,[ ],N,Graaf Huibertlaan,,,601104762.0,2024-03-01,Vijfheerenlanden,GM1961,Everdingen,https://wegkenmerken.ndw.nu/api/images/651fbc0c-dbec-473f-9981-b1ed6070f6e3,2017-01-17,2022-07-11,,,5.1542832534202,51.965105343265,POINT (5.154283 51.965105)
0133b673-1cb5-471d-8e60-f27359198c59,,,J8,PLACED,[ ],Z,Bronnegerstraat,,,504502001.0,2024-03-01,Borger-Odoorn,GM1681,Buinen,https://wegkenmerken.ndw.nu/api/images/3f1bb59b-5f12-4ab6-a0c5-9edc424a3b17,2016-11-02,2022-10-07,,,6.8354031689253,52.937274756073,POINT (6.835403 52.937275)
0134668b-9a5a-4da4-824f-c2fcc5a811c2,,,J8,PLACED,[ ],O,Pollenseveenweg,,,385362001.0,2024-03-01,Epe,GM0232,Emst,https://wegkenmerken.ndw.nu/api/images/7d57c923-e0d5-40e4-a176-e13f799b2c61,2016-07-21,2022-06-09,,,5.9519516341532,52.320576890373,POINT (5.951952 52.320577)
014f75dd-c0ed-4282-b83c-1b917bc44e73,,,J8,PLACED,[ ],N,De Kerkdijk,,,474430006.0,2024-03-01,Hardenberg,GM0160,Lutten,https://wegkenmerken.ndw.nu/api/images/d7fd144b-d26f-4e38-bad1-e4f03c52e308,2016-09-21,2022-09-07,,,6.6001621314362,52.618481310326,POINT (6.600162 52.618481)
017e592c-8b54-41b8-8993-caa6c27d7fec,,,J8,PLACED,[ ],O,Meester Rijkenspad,,,447595010.0,2024-03-01,Het Hogeland,GM1966,Wehe-den Hoorn,https://wegkenmerken.ndw.nu/api/images/87d6590b-daac-4b2d-9a6c-640772f13a93,2016-07-08,2022-06-22,,,6.4163462645155,53.360434616332,POINT (6.416346 53.360435)
01890b86-d93d-48f0-9caf-3800ede5cabb,,,J8,PLACED,[ ],O,Hemelrijkstraat,,,353209002.0,2024-03-01,Maashorst,GM1991,Odiliapeel,https://wegkenmerken.ndw.nu/api/images/0ab8f9f9-7d8d-4069-b3dc-b2860b5cb480,2016-04-01,2022-03-07,,,5.7064109510507,51.630716846277,POINT (5.706411 51.630717)
018dc550-305a-4417-90bf-20c840d1e4e0,,,J8,PLACED,[ ],Z,Ritmeesterweg,,,466442004.0,2024-03-01,Hoogeveen,GM0118,Hollandscheveld,https://wegkenmerken.ndw.nu/api/images/4dd725fc-afac-44b9-ba1b-8547e1ad6ed9,2016-03-29,2022-03-11,,,6.5468173099804,52.672963140111,POINT (6.546817 52.672963)
0196d71a-fc03-49e6-a48b-3b2a21c9a1f6,,,J8,PLACED,[ ],O,Groenekanseweg,,,277319005.0,2024-03-01,De Bilt,GM0310,Groenekan,https://wegkenmerken.ndw.nu/api/images/a2b7c1f5-2a3b-4895-ab79-2d91f9db5f51,2020-02-18,2022-03-17,,,5.1498898424309,52.123858660862,POINT (5.14989 52.123859)
0197e8cb-74f9-4a98-9bfd-42fa88c3abb5,,,J8,PLACED,[ ],O,Stuivezandseweg,,,601251012.0,2024-09-01,Zundert,GM0879,Klein Zundert,https://wegkenmerken.ndw.nu/api/images/e94b3351-ae17-47b2-b222-dadc23e83437,2016-08-30,2022-10-06,,,4.6771004740412,51.488704496585,POINT (4.6771 51.488704)
019bb1ad-66a0-40c1-85bc-8a411e4339db,,,J8,PLACED,[ ],Z,Pöttersweg,,,497393002.0,2024-03-01,Tubbergen,GM0183,Manderveen,https://wegkenmerken.ndw.nu/api/images/eeb17ad8-4fbf-4379-83a7-a36bda1f900f,2016-11-30,2022-10-20,,,6.7700893521263,52.446148956473,POINT (6.770089 52.446149)
019e5a71-3048-462a-b176-c66eb9277e94,,,J8,PLACED,[ ],O,Waterdijk,,,466310001.0,2024-03-01,Berkelland,GM1859,Beltrum,https://wegkenmerken.ndw.nu/api/images/c2c1ea0d-3692-48b8-b093-5e1882276462,2016-12-07,2022-03-07,,,6.5401556072377,52.080543643639,POINT (6.540156 52.080544)
01a84aef-af93-4d9a-9d8c-34aff9871652,,,J8,PLACED,[ ],Z,Kruisstraat,,,600824857.0,2024-03-01,Overbetuwe,GM1734,Herveld,https://wegkenmerken.ndw.nu/api/images/92a47263-1722-4d76-8739-3a97e7683ed0,2016-02-24,2022-02-03,,,5.7591074026478,51.898785132096,POINT (5.759107 51.898785)
01b204c7-55a1-4aca-ac5a-072b9ecdcace,,,J8,PLACED,[ ],O,Zuwedijk,,,601353786.0,2025-07-01,Houten,GM0321,Schalkwijk,https://wegkenmerken.ndw.nu/api/images/575838cf-5597-4fcd-ad4b-c75f63955b8d,2016-02-29,2022-03-03,,,5.2449640951169,51.986355390866,POINT (5.244964 51.986355)
01b8ba71-9fa5-43d8-8f71-ae22a199c45c,,,J8,PLACED,[ ],N,Bernisse Spuidijk,,,600715047.0,2024-03-01,Nissewaard,GM1930,Simonshaven,https://wegkenmerken.ndw.nu/api/images/1fcf704e-530a-4503-ad0c-2bd2b42e3c0a,2016-05-04,2022-06-20,,,4.302278861984,51.808677589051,POINT (4.302279 51.808678)
01c38c5b-e670-425d-ab8b-d1936a4b4ef9,,,J8,PLACED,[ ],N,Bospolder,,,147295010.0,2024-03-01,Westland,GM1783,Honselersdijk,https://wegkenmerken.ndw.nu/api/images/d4aeadc5-ab92-4bab-8f65-ea201852f38a,2016-01-08,2022-01-26,,,4.2052109741148,52.013013245693,POINT (4.205211 52.013013)
01c7acc3-7ee9-4510-9df6-586fe83938e2,,,J8,PLACED,[ ],N,De Kuilenweg,,,476431001.0,2024-03-01,Hardenberg,GM0160,Lutten,https://wegkenmerken.ndw.nu/api/images/1c202c38-c1bc-4594-bada-fbcffd0e912c,2016-09-21,2022-09-09,,,6.6149468159867,52.62138998141,POINT (6.614947 52.62139)
01c90a05-412f-4c2b-95b5-cc49f3e09dbf,,,J8,PLACED,[ ],W,Sterrebosweg,,,388128007.0,2024-03-01,Leudal,GM1640,Neer,https://wegkenmerken.ndw.nu/api/images/ab04e0ca-a939-4727-bdc0-dbdf7a159f76,2016-03-11,2022-05-03,,,5.9537884712903,51.265995353605,POINT (5.953788 51.265995)
01e708d9-dfb6-4076-ae0a-fe8174f95ebf,,,J8,PLACED,[ ],N,Wolter Vynckeweg,,,600829146.0,2024-03-01,Elburg,GM0230,Doornspijk,https://wegkenmerken.ndw.nu/api/images/3e1bd397-81b8-4658-ab03-a70165c5148b,2016-06-23,2022-06-28,,,5.8150308176937,52.417055526306,POINT (5.815031 52.417056)
01e83fef-0da0-481d-8a5a-5ae8145d4458,,,J8,PLACED,[ ],O,Voortweg,,,391203003.0,2024-03-01,Land van Cuijk,GM1982,Groeningen,https://wegkenmerken.ndw.nu/api/images/75c4ab95-7d7e-492c-9993-4e8a6d5c1187,2017-01-25,2022-11-07,,,5.9834415859885,51.603973880673,POINT (5.983442 51.603974)
01ebb967-ae2d-450d-accc-11be4d6476a1,,,J8,PLACED,[ ],W,Colmont,,,386036002.0,2024-03-01,Voerendaal,GM0986,Voerendaal,https://wegkenmerken.ndw.nu/api/images/7e6f1241-0125-4449-848b-3a0ade8561d1,2016-11-08,2022-12-12,,,5.933259573021,50.851861374998,POINT (5.93326 50.851861)
01f0b730-f5dc-4d7e-8848-ac36568c875f,,,J8,PLACED,[ ],O,Groeneweg,,,601172348.0,2024-03-01,West Betuwe,GM1960,Buurmalsen,https://wegkenmerken.ndw.nu/api/images/fae8da42-6bad-4b33-8eaa-92efb77ddaf2,2016-08-04,2022-05-04,,,5.2846304055352,51.890610092607,POINT (5.28463 51.89061)
01f33e40-0684-49b0-88dd-3391548637b4,,,J8,PLACED,[ ],W,De Hoeven,,,281226002.0,2024-03-01,Heusden,GM0797,Haarsteeg,https://wegkenmerken.ndw.nu/api/images/1a3ee456-d470-4882-acfd-329dea69b6bf,2020-12-08,2022-12-07,,,5.178916393576,51.707276361102,POINT (5.178916 51.707276)
01f7e7ca-d438-4247-a5c9-c3d057a96443,,,J8,PLACED,[ ],O,Gewandeweg,,,320240005.0,2024-03-01,Oss,GM0828,Oss,https://wegkenmerken.ndw.nu/api/images/085a303e-14e2-49f7-87eb-4e3e94f45f5c,2016-10-26,2022-08-16,,,5.4875346931292,51.772163514339,POINT (5.487535 51.772164)
01feb7b5-aa18-4bc6-97df-c8107aca2421,,,J8,PLACED,[ ],Z,Westeinde,,,600728787.0,2024-03-01,Noordwijk,GM0575,Noordwijkerhout,https://wegkenmerken.ndw.nu/api/images/b3524b6a-c187-40f9-a1c7-f257a4b4e215,2016-05-18,2022-06-09,,,4.4698863771074,52.255978554538,POINT (4.469886 52.255979)
02009340-e4f8-4519-af34-d48a5771e497,,,J8,PLACED,[ ],W,Beemdgras,,,218299006.0,2024-03-01,Gouda,GM0513,Gouda,https://wegkenmerken.ndw.nu/api/images/5b836c84-c27a-4e49-aaa7-305b730e917d,2015-12-28,2022-06-15,,,4.7173527273043,52.03215895,POINT (4.717353 52.032159)
020a369d-0d79-427f-8769-841b4264cdb8,,,J8,PLACED,"[ { ""type"": ""VRIJ"", ""text"": ""rechts gaat voor"" } ]",N,Flessestraat,,,600824398.0,2024-03-01,Overbetuwe,GM1734,Heteren,https://wegkenmerken.ndw.nu/api/images/e2bb67b1-efd9-4226-b620-8b239bd34f57,2016-02-25,2022-02-03,,,5.7571686108265,51.953860658977,POINT (5.757169 51.953861)
020d62a6-796c-4acf-9315-76b8ff75d183,,,J8,PLACED,[ ],Z,Zijweg,,,509458002.0,2024-03-01,Emmen,GM0114,Emmen,https://wegkenmerken.ndw.nu/api/images/ebe2be7e-a7ac-45e4-bc3e-8cddacf7b936,2016-01-28,2022-01-24,,,6.8640751549583,52.742245162085,POINT (6.864075 52.742245)
023559ca-2641-4d08-9add-2ac6bcf16c6a,,,J8,PLACED,[ ],Z,Logt,,,354200010.0,2024-03-01,Boekel,GM0755,Boekel,https://wegkenmerken.ndw.nu/api/images/34977d82-58f3-4ed4-a4b7-ef4e2f7d96ef,2016-05-10,2022-04-24,,,5.7081248126998,51.589537346459,POINT (5.708125 51.589537)
023af899-7e04-4547-a1d4-70086e4ad39d,,,J8,PLACED,[ ],Z,Vaalsbroek,,,394018009.0,2024-03-01,Vaals,GM0981,Vaals,https://wegkenmerken.ndw.nu/api/images/81602109-0b56-411d-b292-82a50400abdc,2016-05-26,2022-03-28,,,5.9951532873577,50.768856233475,POINT (5.995153 50.768856)
024a1308-e96f-42d6-8a31-2a8dd3e14bfa,,,J8,PLACED,"[ { ""type"": ""VRIJ"", ""text"": ""rechts voorrang"" } ]",N,High Tech Campus,,,,,Eindhoven,GM0772,Eindhoven,https://wegkenmerken.ndw.nu/api/images/12670081-5cfe-4900-aa1e-6ee70153c79b,2016-08-31,2022-08-09,,,5.4568227725859,51.413086723834,POINT (5.456823 51.413087)
025d4312-9153-4528-80fb-6db974797959,,,J8,PLACED,[ ],O,Oude Albergerweg,,,490366005.0,2024-03-01,Almelo,GM0141,Almelo,https://wegkenmerken.ndw.nu/api/images/e58d12f5-df9a-4c8c-9fe2-d07a1d375c08,2021-11-10,2022-11-23,,,6.7118791306469,52.332976946157,POINT (6.711879 52.332977)
025dfb0a-4012-4c8e-a4cf-ea54c0a11b41,,,J8,PLACED,[ ],W,Kruisstraat,,,601285529.0,2024-12-01,'s-Hertogenbosch,GM0796,Rosmalen,https://wegkenmerken.ndw.nu/api/images/58ba7916-9db7-46f8-8896-1528ef155e35,2016-11-25,2022-11-16,,,5.3956351596231,51.732026208617,POINT (5.395635 51.732026)
027fcb49-a421-4ec0-bc8a-c86ce20b62c7,,,J8,PLACED,[ ],O,Brusselstraat,,,226204111.0,2024-03-01,Breda,GM0758,Breda,https://wegkenmerken.ndw.nu/api/images/e185cb73-dd74-4933-b146-1729b346af4a,2016-09-26,2022-08-22,,,4.7879780905485,51.608535876199,POINT (4.787978 51.608536)
0285e477-7e8d-4ee0-b0f9-249dea2d2009,,,J8,PLACED,[ ],O,Bornholmpier,,,234388070.0,2024-03-01,Zaanstad,GM0479,Zaandam,https://wegkenmerken.ndw.nu/api/images/d401fa02-8e26-4ae5-bad3-0e0c89b2a07f,2021-09-25,2022-09-12,,,4.829287773834,52.433147578454,POINT (4.829288 52.433148)
028a7e0c-1682-428c-a804-19544ddb9aa1,,,J8,PLACED,[ ],O,Nieuwe Blaricummerweg,,,283352015.0,2024-03-01,Huizen,GM0406,Huizen,https://wegkenmerken.ndw.nu/api/images/ca9dde3d-bc73-4e3b-9b20-6bcc7d0470f9,2016-03-10,2022-06-09,,,5.1972382230359,52.272812468017,POINT (5.197238 52.272812)
028a801a-111b-4f55-aae3-cf30af6c4178,,,J8,PLACED,[ ],O,Eerste Broekdijk,,,472274008.0,2024-03-01,Aalten,GM0197,Aalten,https://wegkenmerken.ndw.nu/api/images/8a12a4f6-6897-41c8-bbd7-721bc39ac0e7,2016-11-24,2022-05-05,,,6.5711077983228,51.917502146286,POINT (6.571108 51.917502)
028c0693-142a-48dc-99be-5d2a3eadaeb8,,,J8,PLACED,[ ],N,Fabrieksstraat,,,336127025.0,2024-03-01,Cranendonck,GM1706,Budel,https://wegkenmerken.ndw.nu/api/images/9a711156-d65d-41be-99e2-d3e3c7503059,2016-06-17,2022-03-29,,,5.5783619930955,51.264019828325,POINT (5.578362 51.26402)
028dcd0e-209c-4a36-924d-18347342809f,,,J8,PLACED,[ ],Z,Oude Baan,,,313186001.0,2024-03-01,Best,GM0753,Best,https://wegkenmerken.ndw.nu/api/images/c8e249a2-5bc0-460d-ab56-f03ab6a45622,2016-12-05,2022-02-15,,,5.4188700438925,51.525102122154,POINT (5.41887 51.525102)
0294953b-705f-4cab-bd7e-e4ccc015e8fe,,,J8,PLACED,[ ],W,Dekkersland,,,410437005.0,2024-03-01,Staphorst,GM0180,Staphorst,https://wegkenmerken.ndw.nu/api/images/0f2c588a-f6e0-4df2-883c-8f6181f75454,2016-06-02,2022-07-05,,,6.1295953292549,52.655482409077,POINT (6.129595 52.655482)
0296d99d-d455-4bb7-b630-c828e7c05a93,,,J8,PLACED,[ ],Z,Voorstad Sint Jacob,,,392111014.0,2024-03-01,Roermond,GM0957,Roermond,https://wegkenmerken.ndw.nu/api/images/9e12ca4a-ea35-4af5-aabb-20ea971e9dd8,2020-05-11,2022-05-18,,,5.9765422830249,51.189069316061,POINT (5.976542 51.189069)
