site_id,timestamp,measurement_index,flow_rate,num_values_used,std_deviation,flow_category
RWS01_MONICA_00D001046C56D007000B,2025-10-23 14:09:00+00:00,2,960.0,,,Moderate
RWS01_MONICA_00D001046C56D007000B,2025-10-23 14:09:00+00:00,,960.0,,,Moderate
RWS01_MONICA_00D001046C56D007000B,2025-10-23 14:09:00+00:00,3,120.0,,,Light
RWS01_MONICA_00D001046C56D007000B,2025-10-23 14:09:00+00:00,,120.0,,,Light
RWS01_MONICA_00D001046C56D007000B,2025-10-23 14:09:00+00:00,4,1560.0,,,Very Heavy
RWS01_MONICA_00D001046C56D007000B,2025-10-23 14:09:00+00:00,,1560.0,,,Very Heavy
RWS01_MONIBAS_0760vwc0080ra,2025-10-23 14:09:00+00:00,1,120.0,,,Light
RWS01_MONIBAS_0760vwc0080ra,2025-10-23 14:09:00+00:00,,120.0,,,Light
RWS01_MONIBAS_0020vwn1568ra,2025-10-23 14:09:00+00:00,1,2520.0,,,Very Heavy
RWS01_MONIBAS_0020vwn1568ra,2025-10-23 14:09:00+00:00,,2520.0,,,Very Heavy
RWS01_MONIBAS_0020vwn1568ra,2025-10-23 14:09:00+00:00,3,1920.0,,,Very Heavy
RWS01_MONIBAS_0020vwn1568ra,2025-10-23 14:09:00+00:00,,1920.0,,,Very Heavy
RWS01_MONICA_00D001135005D007000B,2025-10-23 14:09:00+00:00,1,1200.0,,,Heavy
RWS01_MONICA_00D001135005D007000B,2025-10-23 14:09:00+00:00,,1200.0,,,Heavy
RWS01_MONICA_00D001135005D007000B,2025-10-23 14:09:00+00:00,2,240.0,,,Light
RWS01_MONICA_00D001135005D007000B,2025-10-23 14:09:00+00:00,,240.0,,,Light
RWS01_MONICA_00D001135005D007000B,2025-10-23 14:09:00+00:00,3,120.0,,,Light
RWS01_MONICA_00D001135005D007000B,2025-10-23 14:09:00+00:00,,120.0,,,Light
RWS01_MONICA_00D001135005D007000B,2025-10-23 14:09:00+00:00,4,1560.0,,,Very Heavy
RWS01_MONICA_00D001135005D007000B,2025-10-23 14:09:00+00:00,,1560.0,,,Very Heavy
RWS01_MONICA_00D0071EAC36D0050005,2025-10-23 14:09:00+00:00,1,1020.0,,,Heavy
RWS01_MONICA_00D0071EAC36D0050005,2025-10-23 14:09:00+00:00,,1020.0,,,Heavy
RWS01_MONICA_00D0071EAC36D0050005,2025-10-23 14:09:00+00:00,2,120.0,,,Light
RWS01_MONICA_00D0071EAC36D0050005,2025-10-23 14:09:00+00:00,,120.0,,,Light
RWS01_MONICA_00D0071EAC36D0050005,2025-10-23 14:09:00+00:00,4,1140.0,,,Heavy
RWS01_MONICA_00D0071EAC36D0050005,2025-10-23 14:09:00+00:00,,1140.0,,,Heavy
RWS01_MONIBAS_0060vwm0563ra,2025-10-23 14:09:00+00:00,1,540.0,,,Moderate
RWS01_MONIBAS_0060vwm0563ra,2025-10-23 14:09:00+00:00,,540.0,,,Moderate
RWS01_MONIBAS_0060vwm0563ra,2025-10-23 14:09:00+00:00,3,960.0,,,Moderate
RWS01_MONIBAS_0060vwm0563ra,2025-10-23 14:09:00+00:00,,960.0,,,Moderate
RWS01_MONICA_00D001135005D007000F,2025-10-23 14:09:00+00:00,1,360.0,,,Light
RWS01_MONICA_00D001135005D007000F,2025-10-23 14:09:00+00:00,,360.0,,,Light
RWS01_MONICA_00D001135005D007000F,2025-10-23 14:09:00+00:00,2,120.0,,,Light
RWS01_MONICA_00D001135005D007000F,2025-10-23 14:09:00+00:00,,120.0,,,Light
RWS01_MONICA_00D001135005D007000F,2025-10-23 14:09:00+00:00,3,360.0,,,Light
RWS01_MONICA_00D001135005D007000F,2025-10-23 14:09:00+00:00,,360.0,,,Light
RWS01_MONICA_00D001135005D007000F,2025-10-23 14:09:00+00:00,4,840.0,,,Moderate
RWS01_MONICA_00D001135005D007000F,2025-10-23 14:09:00+00:00,,840.0,,,Moderate
RWS01_MONICA_00D0071EAC36D0050009,2025-10-23 14:09:00+00:00,1,1500.0,,,Very Heavy
RWS01_MONICA_00D0071EAC36D0050009,2025-10-23 14:09:00+00:00,,1500.0,,,Very Heavy
RWS01_MONICA_00D0071EAC36D0050009,2025-10-23 14:09:00+00:00,2,240.0,,,Light
RWS01_MONICA_00D0071EAC36D0050009,2025-10-23 14:09:00+00:00,,240.0,,,Light
RWS01_MONICA_00D0071EAC36D0050009,2025-10-23 14:09:00+00:00,3,60.0,,,Light
RWS01_MONICA_00D0071EAC36D0050009,2025-10-23 14:09:00+00:00,,60.0,,,Light
RWS01_MONICA_00D0071EAC36D0050009,2025-10-23 14:09:00+00:00,4,1800.0,,,Very Heavy
RWS01_MONICA_00D0071EAC36D0050009,2025-10-23 14:09:00+00:00,,1800.0,,,Very Heavy
RWS01_MONIBAS_0020vwm1147ra,2025-10-23 14:09:00+00:00,1,1140.0,,,Heavy
RWS01_MONIBAS_0020vwm1147ra,2025-10-23 14:09:00+00:00,,1140.0,,,Heavy
RWS01_MONIBAS_0020vwm1147ra,2025-10-23 14:09:00+00:00,3,1020.0,,,Heavy
RWS01_MONIBAS_0020vwm1147ra,2025-10-23 14:09:00+00:00,,1020.0,,,Heavy
RWS01_MONIBAS_0020vwm1147ra,2025-10-23 14:09:00+00:00,5,420.0,,,Light
RWS01_MONIBAS_0020vwm1147ra,2025-10-23 14:09:00+00:00,,420.0,,,Light
RWS01_MONIBAS_0020vwm1147ra,2025-10-23 14:09:00+00:00,7,1020.0,,,Heavy
RWS01_MONIBAS_0020vwm1147ra,2025-10-23 14:09:00+00:00,,1020.0,,,Heavy
RWS01_MONIBAS_0081hrl0066ra,2025-10-23 14:09:00+00:00,1,840.0,,,Moderate
RWS01_MONIBAS_0081hrl0066ra,2025-10-23 14:09:00+00:00,,840.0,,,Moderate
RWS01_MONIBAS_0081hrl0066ra,2025-10-23 14:09:00+00:00,3,1500.0,,,Very Heavy
RWS01_MONIBAS_0081hrl0066ra,2025-10-23 14:09:00+00:00,,1500.0,,,Very Heavy
RWS01_MONIBAS_0040vwn0723ra,2025-10-23 14:09:00+00:00,1,2100.0,,,Very Heavy
RWS01_MONIBAS_0040vwn0723ra,2025-10-23 14:09:00+00:00,,2100.0,,,Very Heavy
RWS01_MONIBAS_0040vwn0723ra,2025-10-23 14:09:00+00:00,3,1680.0,,,Very Heavy
RWS01_MONIBAS_0040vwn0723ra,2025-10-23 14:09:00+00:00,,1680.0,,,Very Heavy
RWS01_MONIBAS_0121hrr0275ra,2025-10-23 14:09:00+00:00,3,1680.0,,,Very Heavy
RWS01_MONIBAS_0121hrr0275ra,2025-10-23 14:09:00+00:00,,1680.0,,,Very Heavy
RWS01_MONIBAS_0121hrr0275ra,2025-10-23 14:09:00+00:00,5,1620.0,,,Very Heavy
RWS01_MONIBAS_0121hrr0275ra,2025-10-23 14:09:00+00:00,,1620.0,,,Very Heavy
RWS01_MONIBAS_0121hrr0275ra,2025-10-23 14:09:00+00:00,7,1800.0,,,Very Heavy
RWS01_MONIBAS_0121hrr0275ra,2025-10-23 14:09:00+00:00,,1800.0,,,Very Heavy
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,1,180.0,,,Light
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,,180.0,,,Light
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,3,660.0,,,Moderate
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,,660.0,,,Moderate
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,5,1800.0,,,Very Heavy
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,,1800.0,,,Very Heavy
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,7,1140.0,,,Heavy
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,,1140.0,,,Heavy
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,9,1440.0,,,Heavy
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,,1440.0,,,Heavy
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,11,1080.0,,,Heavy
RWS01_MONIBAS_0021hrl0385ra,2025-10-23 14:09:00+00:00,,1080.0,,,Heavy
RWS01_MONICA_10D00209B03B18200005,2025-10-23 14:09:00+00:00,1,60.0,,,Light
RWS01_MONICA_10D00209B03B18200005,2025-10-23 14:09:00+00:00,,60.0,,,Light
RWS01_MONICA_00D00608184608200007,2025-10-23 14:09:00+00:00,1,720.0,,,Moderate
RWS01_MONICA_00D00608184608200007,2025-10-23 14:09:00+00:00,,720.0,,,Moderate
RWS01_MONICA_00D00608184608200007,2025-10-23 14:09:00+00:00,4,720.0,,,Moderate
RWS01_MONICA_00D00608184608200007,2025-10-23 14:09:00+00:00,,720.0,,,Moderate
RWS01_MONICA_10D00209B03B18200009,2025-10-23 14:09:00+00:00,1,1200.0,,,Heavy
RWS01_MONICA_10D00209B03B18200009,2025-10-23 14:09:00+00:00,,1200.0,,,Heavy
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,1,180.0,,,Light
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,,180.0,,,Light
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,2,60.0,,,Light
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,,60.0,,,Light
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,4,240.0,,,Light
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,,240.0,,,Light
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,9,780.0,,,Moderate
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,,780.0,,,Moderate
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,12,780.0,,,Moderate
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,,780.0,,,Moderate
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,17,1500.0,,,Very Heavy
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,,1500.0,,,Very Heavy
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,20,1500.0,,,Very Heavy
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,,1500.0,,,Very Heavy
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,25,720.0,,,Moderate
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,,720.0,,,Moderate
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,26,120.0,,,Light
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,,120.0,,,Light
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,28,840.0,,,Moderate
RWS01_MONIBAS_0271hrl0829ra_1,2025-10-23 14:09:00+00:00,,840.0,,,Moderate
RWS01_MONIBAS_0151hrl1533ra,2025-10-23 14:09:00+00:00,1,780.0,,,Moderate
RWS01_MONIBAS_0151hrl1533ra,2025-10-23 14:09:00+00:00,,780.0,,,Moderate
RWS01_MONIBAS_0151hrl1533ra,2025-10-23 14:09:00+00:00,3,900.0,,,Moderate
RWS01_MONIBAS_0151hrl1533ra,2025-10-23 14:09:00+00:00,,900.0,,,Moderate
RWS01_MONIBAS_0151hrl1533ra,2025-10-23 14:09:00+00:00,5,420.0,,,Light
RWS01_MONIBAS_0151hrl1533ra,2025-10-23 14:09:00+00:00,,420.0,,,Light
RWS01_MONIBAS_3251hrl0226ra,2025-10-23 14:09:00+00:00,1,1440.0,,,Heavy
RWS01_MONIBAS_3251hrl0226ra,2025-10-23 14:09:00+00:00,,1440.0,,,Heavy
RWS01_MONIBAS_3251hrl0226ra,2025-10-23 14:09:00+00:00,3,1500.0,,,Very Heavy
RWS01_MONIBAS_3251hrl0226ra,2025-10-23 14:09:00+00:00,,1500.0,,,Very Heavy
RWS01_MONICA_00D0071EAC36D005000D,2025-10-23 14:09:00+00:00,1,840.0,,,Moderate
RWS01_MONICA_00D0071EAC36D005000D,2025-10-23 14:09:00+00:00,,840.0,,,Moderate
RWS01_MONICA_00D0071EAC36D005000D,2025-10-23 14:09:00+00:00,2,360.0,,,Light
RWS01_MONICA_00D0071EAC36D005000D,2025-10-23 14:09:00+00:00,,360.0,,,Light
RWS01_MONICA_00D0071EAC36D005000D,2025-10-23 14:09:00+00:00,3,120.0,,,Light
RWS01_MONICA_00D0071EAC36D005000D,2025-10-23 14:09:00+00:00,,120.0,,,Light
RWS01_MONICA_00D0071EAC36D005000D,2025-10-23 14:09:00+00:00,4,1320.0,,,Heavy
RWS01_MONICA_00D0071EAC36D005000D,2025-10-23 14:09:00+00:00,,1320.0,,,Heavy
RWS01_MONICA_01D02400B43700200007,2025-10-23 14:09:00+00:00,1,360.0,,,Light
RWS01_MONICA_01D02400B43700200007,2025-10-23 14:09:00+00:00,,360.0,,,Light
RWS01_MONICA_01D02400B43700200007,2025-10-23 14:09:00+00:00,4,360.0,,,Light
RWS01_MONICA_01D02400B43700200007,2025-10-23 14:09:00+00:00,,360.0,,,Light
RWS01_MONICA_00D001135005D0070007,2025-10-23 14:09:00+00:00,1,1860.0,,,Very Heavy
RWS01_MONICA_00D001135005D0070007,2025-10-23 14:09:00+00:00,,1860.0,,,Very Heavy
RWS01_MONICA_00D001135005D0070007,2025-10-23 14:09:00+00:00,2,60.0,,,Light
RWS01_MONICA_00D001135005D0070007,2025-10-23 14:09:00+00:00,,60.0,,,Light
RWS01_MONICA_00D001135005D0070007,2025-10-23 14:09:00+00:00,4,1920.0,,,Very Heavy
RWS01_MONICA_00D001135005D0070007,2025-10-23 14:09:00+00:00,,1920.0,,,Very Heavy
RWS01_MONIBAS_0041hrr0434ra,2025-10-23 14:09:00+00:00,1,1320.0,,,Heavy
RWS01_MONIBAS_0041hrr0434ra,2025-10-23 14:09:00+00:00,,1320.0,,,Heavy
RWS01_MONIBAS_0041hrr0434ra,2025-10-23 14:09:00+00:00,3,1440.0,,,Heavy
RWS01_MONIBAS_0041hrr0434ra,2025-10-23 14:09:00+00:00,,1440.0,,,Heavy
RWS01_MONIBAS_0041hrr0434ra,2025-10-23 14:09:00+00:00,5,960.0,,,Moderate
RWS01_MONIBAS_0041hrr0434ra,2025-10-23 14:09:00+00:00,,960.0,,,Moderate
RWS01_MONIBAS_0271hrr0964ra,2025-10-23 14:09:00+00:00,1,1800.0,,,Very Heavy
RWS01_MONIBAS_0271hrr0964ra,2025-10-23 14:09:00+00:00,,1800.0,,,Very Heavy
RWS01_MONIBAS_0271hrr0964ra,2025-10-23 14:09:00+00:00,3,1560.0,,,Very Heavy
RWS01_MONIBAS_0271hrr0964ra,2025-10-23 14:09:00+00:00,,1560.0,,,Very Heavy
RWS01_MONIBAS_0271hrr0964ra,2025-10-23 14:09:00+00:00,5,1680.0,,,Very Heavy
RWS01_MONIBAS_0271hrr0964ra,2025-10-23 14:09:00+00:00,,1680.0,,,Very Heavy
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,1,720.0,,,Moderate
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,,720.0,,,Moderate
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,2,60.0,,,Light
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,,60.0,,,Light
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,4,780.0,,,Moderate
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,,780.0,,,Moderate
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,9,1260.0,,,Heavy
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,,1260.0,,,Heavy
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,12,1260.0,,,Heavy
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,,1260.0,,,Heavy
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,17,1260.0,,,Heavy
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,,1260.0,,,Heavy
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,20,1260.0,,,Heavy
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,,1260.0,,,Heavy
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,25,960.0,,,Moderate
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,,960.0,,,Moderate
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,26,60.0,,,Light
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,,60.0,,,Light
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,28,1020.0,,,Heavy
RWS01_MONIBAS_0011hrl0353ra_1,2025-10-23 14:09:00+00:00,,1020.0,,,Heavy
RWS01_MONIBAS_0011hrr0080ra,2025-10-23 14:09:00+00:00,1,1500.0,,,Very Heavy
RWS01_MONIBAS_0011hrr0080ra,2025-10-23 14:09:00+00:00,,1500.0,,,Very Heavy
RWS01_MONIBAS_0011hrr0080ra,2025-10-23 14:09:00+00:00,3,2280.0,,,Very Heavy
RWS01_MONIBAS_0011hrr0080ra,2025-10-23 14:09:00+00:00,,2280.0,,,Very Heavy
RWS01_MONIBAS_0011hrr0080ra,2025-10-23 14:09:00+00:00,5,1920.0,,,Very Heavy
RWS01_MONIBAS_0011hrr0080ra,2025-10-23 14:09:00+00:00,,1920.0,,,Very Heavy
RWS01_MONIBAS_0011hrr0080ra,2025-10-23 14:09:00+00:00,7,840.0,,,Moderate
RWS01_MONIBAS_0011hrr0080ra,2025-10-23 14:09:00+00:00,,840.0,,,Moderate
RWS01_MONIBAS_0041hrl0549ra,2025-10-23 14:09:00+00:00,1,1500.0,,,Very Heavy
RWS01_MONIBAS_0041hrl0549ra,2025-10-23 14:09:00+00:00,,1500.0,,,Very Heavy
RWS01_MONIBAS_0041hrl0549ra,2025-10-23 14:09:00+00:00,3,1080.0,,,Heavy
RWS01_MONIBAS_0041hrl0549ra,2025-10-23 14:09:00+00:00,,1080.0,,,Heavy
RWS01_MONIBAS_0041hrl0549ra,2025-10-23 14:09:00+00:00,5,900.0,,,Moderate
RWS01_MONIBAS_0041hrl0549ra,2025-10-23 14:09:00+00:00,,900.0,,,Moderate
RWS01_MONICA_00D03A031028D0050009,2025-10-23 14:09:00+00:00,1,240.0,,,Light
RWS01_MONICA_00D03A031028D0050009,2025-10-23 14:09:00+00:00,,240.0,,,Light
RWS01_MONICA_00D03A031028D0050009,2025-10-23 14:09:00+00:00,2,180.0,,,Light
RWS01_MONICA_00D03A031028D0050009,2025-10-23 14:09:00+00:00,,180.0,,,Light
RWS01_MONICA_00D03A031028D0050009,2025-10-23 14:09:00+00:00,3,240.0,,,Light
RWS01_MONICA_00D03A031028D0050009,2025-10-23 14:09:00+00:00,,240.0,,,Light
RWS01_MONICA_00D03A031028D0050009,2025-10-23 14:09:00+00:00,4,660.0,,,Moderate
RWS01_MONICA_00D03A031028D0050009,2025-10-23 14:09:00+00:00,,660.0,,,Moderate
RWS01_MONIBAS_0121hrr0288ra,2025-10-23 14:09:00+00:00,1,1020.0,,,Heavy
RWS01_MONIBAS_0121hrr0288ra,2025-10-23 14:09:00+00:00,,1020.0,,,Heavy
RWS01_MONIBAS_0121hrr0288ra,2025-10-23 14:09:00+00:00,3,1440.0,,,Heavy
RWS01_MONIBAS_0121hrr0288ra,2025-10-23 14:09:00+00:00,,1440.0,,,Heavy
RWS01_MONIBAS_0121hrr0288ra,2025-10-23 14:09:00+00:00,5,1860.0,,,Very Heavy
RWS01_MONIBAS_0121hrr0288ra,2025-10-23 14:09:00+00:00,,1860.0,,,Very Heavy
RWS01_MONIBAS_0121hrr0288ra,2025-10-23 14:09:00+00:00,7,1260.0,,,Heavy
RWS01_MONIBAS_0121hrr0288ra,2025-10-23 14:09:00+00:00,,1260.0,,,Heavy
RWS01_MONIBAS_0501hrr1466ra,2025-10-23 14:09:00+00:00,1,1380.0,,,Heavy
RWS01_MONIBAS_0501hrr1466ra,2025-10-23 14:09:00+00:00,,1380.0,,,Heavy
RWS01_MONIBAS_0501hrr1466ra,2025-10-23 14:09:00+00:00,3,1320.0,,,Heavy
RWS01_MONIBAS_0501hrr1466ra,2025-10-23 14:09:00+00:00,,1320.0,,,Heavy
RWS01_MONIBAS_0501hrl1911ra,2025-10-23 14:09:00+00:00,1,1200.0,,,Heavy
RWS01_MONIBAS_0501hrl1911ra,2025-10-23 14:09:00+00:00,,1200.0,,,Heavy
RWS01_MONIBAS_0501hrl1911ra,2025-10-23 14:09:00+00:00,3,1320.0,,,Heavy
RWS01_MONIBAS_0501hrl1911ra,2025-10-23 14:09:00+00:00,,1320.0,,,Heavy
RWS01_MONIBAS_0501hrl1911ra,2025-10-23 14:09:00+00:00,5,720.0,,,Moderate
RWS01_MONIBAS_0501hrl1911ra,2025-10-23 14:09:00+00:00,,720.0,,,Moderate
RWS01_MONIBAS_0011hrr0223ra,2025-10-23 14:09:00+00:00,1,1860.0,,,Very Heavy
RWS01_MONIBAS_0011hrr0223ra,2025-10-23 14:09:00+00:00,,1860.0,,,Very Heavy
RWS01_MONIBAS_0011hrr0223ra,2025-10-23 14:09:00+00:00,3,1680.0,,,Very Heavy
RWS01_MONIBAS_0011hrr0223ra,2025-10-23 14:09:00+00:00,,1680.0,,,Very Heavy
RWS01_MONIBAS_0011hrr0223ra,2025-10-23 14:09:00+00:00,5,1140.0,,,Heavy
RWS01_MONIBAS_0011hrr0223ra,2025-10-23 14:09:00+00:00,,1140.0,,,Heavy
RWS01_MONIBAS_0501hrr1609ra,2025-10-23 14:09:00+00:00,1,1320.0,,,Heavy
RWS01_MONIBAS_0501hrr1609ra,2025-10-23 14:09:00+00:00,,1320.0,,,Heavy
RWS01_MONIBAS_0501hrr1609ra,2025-10-23 14:09:00+00:00,3,1800.0,,,Very Heavy
RWS01_MONIBAS_0501hrr1609ra,2025-10-23 14:09:00+00:00,,1800.0,,,Very Heavy
RWS01_MONICA_00D03A031028D0050005,2025-10-23 14:09:00+00:00,1,1140.0,,,Heavy
RWS01_MONICA_00D03A031028D0050005,2025-10-23 14:09:00+00:00,,1140.0,,,Heavy
RWS01_MONICA_00D03A031028D0050005,2025-10-23 14:09:00+00:00,4,1140.0,,,Heavy
RWS01_MONICA_00D03A031028D0050005,2025-10-23 14:09:00+00:00,,1140.0,,,Heavy
RWS01_MONIBAS_0351hrl0545ra,2025-10-23 14:09:00+00:00,1,720.0,,,Moderate
RWS01_MONIBAS_0351hrl0545ra,2025-10-23 14:09:00+00:00,,720.0,,,Moderate
RWS01_MONIBAS_0351hrl0545ra,2025-10-23 14:09:00+00:00,3,1800.0,,,Very Heavy
RWS01_MONIBAS_0351hrl0545ra,2025-10-23 14:09:00+00:00,,1800.0,,,Very Heavy
RWS01_MONIBAS_0351hrl0545ra,2025-10-23 14:09:00+00:00,5,1380.0,,,Heavy
RWS01_MONIBAS_0351hrl0545ra,2025-10-23 14:09:00+00:00,,1380.0,,,Heavy
RWS01_MONIBAS_0020vwn1172ra,2025-10-23 14:09:00+00:00,1,1320.0,,,Heavy
RWS01_MONIBAS_0020vwn1172ra,2025-10-23 14:09:00+00:00,,1320.0,,,Heavy
RWS01_MONIBAS_0020vwn1172ra,2025-10-23 14:09:00+00:00,3,1680.0,,,Very Heavy
RWS01_MONIBAS_0020vwn1172ra,2025-10-23 14:09:00+00:00,,1680.0,,,Very Heavy
RWS01_MONIBAS_0101hrr0025ra,2025-10-23 14:09:00+00:00,1,1260.0,,,Heavy
RWS01_MONIBAS_0101hrr0025ra,2025-10-23 14:09:00+00:00,,1260.0,,,Heavy
RWS01_MONIBAS_0101hrr0025ra,2025-10-23 14:09:00+00:00,3,1680.0,,,Very Heavy
RWS01_MONIBAS_0101hrr0025ra,2025-10-23 14:09:00+00:00,,1680.0,,,Very Heavy
RWS01_MONIBAS_0101hrr0025ra,2025-10-23 14:09:00+00:00,5,1740.0,,,Very Heavy
RWS01_MONIBAS_0101hrr0025ra,2025-10-23 14:09:00+00:00,,1740.0,,,Very Heavy
RWS01_MONICA_00D004089402D0050005,2025-10-23 14:09:00+00:00,1,1260.0,,,Heavy
RWS01_MONICA_00D004089402D0050005,2025-10-23 14:09:00+00:00,,1260.0,,,Heavy
RWS01_MONICA_00D004089402D0050005,2025-10-23 14:09:00+00:00,2,240.0,,,Light
RWS01_MONICA_00D004089402D0050005,2025-10-23 14:09:00+00:00,,240.0,,,Light
RWS01_MONICA_00D004089402D0050005,2025-10-23 14:09:00+00:00,4,1500.0,,,Very Heavy
RWS01_MONICA_00D004089402D0050005,2025-10-23 14:09:00+00:00,,1500.0,,,Very Heavy
RWS01_MONIBAS_0011hrl0205ra,2025-10-23 14:09:00+00:00,1,1920.0,,,Very Heavy
RWS01_MONIBAS_0011hrl0205ra,2025-10-23 14:09:00+00:00,,1920.0,,,Very Heavy
RWS01_MONIBAS_0011hrl0205ra,2025-10-23 14:09:00+00:00,3,2100.0,,,Very Heavy
RWS01_MONIBAS_0011hrl0205ra,2025-10-23 14:09:00+00:00,,2100.0,,,Very Heavy
RWS01_MONIBAS_0011hrl0205ra,2025-10-23 14:09:00+00:00,5,1200.0,,,Heavy
RWS01_MONIBAS_0011hrl0205ra,2025-10-23 14:09:00+00:00,,1200.0,,,Heavy
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,1,1020.0,,,Heavy
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,,1020.0,,,Heavy
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,2,60.0,,,Light
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,,60.0,,,Light
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,4,1080.0,,,Heavy
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,,1080.0,,,Heavy
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,9,1500.0,,,Very Heavy
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,,1500.0,,,Very Heavy
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,12,1500.0,,,Very Heavy
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,,1500.0,,,Very Heavy
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,17,720.0,,,Moderate
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,,720.0,,,Moderate
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,18,180.0,,,Light
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,,180.0,,,Light
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,19,180.0,,,Light
RWS01_MONIBAS_0201hrl0210ra_1,2025-10-23 14:09:00+00:00,,180.0,,,Light
