site_id,timestamp,speed
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,38.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,38.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,35.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,35.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,49.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,49.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,39.0
PZH01_MST_0867_00,2025-10-23T14:10:00Z,39.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,72.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,72.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,88.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,88.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,73.0
PZH01_MST_0603_00,2025-10-23T14:10:00Z,73.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,6.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,6.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,6.0
PZH01_MST_0031_00,2025-10-23T14:10:00Z,6.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,88.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,88.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,88.0
PZH01_MST_0924_00,2025-10-23T14:10:00Z,88.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,65.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,65.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,60.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,60.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,64.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,64.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,64.0
PZH01_MST_0603_01,2025-10-23T14:10:00Z,64.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,65.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,65.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,67.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,67.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,65.0
PZH01_MST_0867_01,2025-10-23T14:10:00Z,65.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,62.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,62.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,58.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,58.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,61.0
PZH01_MST_0649_00,2025-10-23T14:10:00Z,61.0
PZH01_MST_0890_00,2025-10-23T14:10:00Z,-1.0
